"real_review","real_review_date","real_review_rating","real_user_link","real_user_name"
"Easily one of the most unique dining experiences I've ever had. Don't let the red door perceive you, embrace your imagination and walk right in. From the moment you step in, you're captivated by the uniqueness of this place. You're a secret agent embarking on an important mission to fulfill your hunger/thirst needs. Take your time going through the intel, the black ops is dangerously delicious and the fried c4 is explosive. Sterling Archer would be quite proud of this operation. Without a doubt, the most enjoyable experience is making your way over to the magic bar. Whatever misconceptions you may have on the art of magic, let presto enlighten your evening. The mission ahead is important and only the finest agents will complete the task. (English accents are preferred)","3/9/2017","5.0 star rating","https://www.yelp.com/user_details?userid=K3VvB9U1H3KHOoA33ZnUJA","Frank H."
"I like it , friendly service, everything i tried on menu tastes good.  It can get real busy during peak hours although.","4/26/2017","5.0 star rating","https://www.yelp.com/user_details?userid=O0KCdzuoqfjXjkUjj5KfFw","Nick H."
"This is probably one of my favorite new drinking spots in town (allegedly... can't confirm or deny its existence). The staff here make this place go from cool to awesome.  Granted, this is an awesome place if you're looking for fun, delicious drinks and great food; but their staff make it truly memorable. I've never written a yelp review before but Agent Patronus and Agent Raja deserve a huge shout out. They will definitely make a regular out of Agent Alderman!","3/31/2017","5.0 star rating","https://www.yelp.com/user_details?userid=04LDifTUWszukaRajJmAUA","David W."
"This is place is SO cool. What a unique idea and a great change from other bars/lounges. My friends and I had a blast, the service was fantastic, and the food was even better. The burger with the bacon jelly is TO DIE FOR! The cheese curds were also amazing. Fantastic service from Agent Neptune and his killer drinks.","4/22/2017","5.0 star rating","https://www.yelp.com/user_details?userid=ksemAfvC1j71VfRiDB667w","To-uyen V."
"Read the reviews *before* you go to know what you're getting yourself into. (But if you don't, it makes it a strange, unique and unforgettable experience).Decent, standard food and drinkDo not say you're a Russian spy","3/21/2017","4.0 star rating","https://www.yelp.com/user_details?userid=NHpvtnbHbG-Idx3RvbZF0Q","Jennifer F."
"I went to this place for lunch. The whole theme is on point. Everything and everyone - especially the front desk Agent - is in character. It creates a unique atmosphere that adds to its charm. They also give you a ""Recon Duty"", which is a list of missions in scavenger hunt style around the place. It's really fun & the Magician at the bar is amazing. The food is Seriously Good. I had the Double Agent & I have to say, it's probably the best burger I ever had. I heard good things about the C-4, but I didn't try it. I'll definitely come back to try the C-4 & bring my friends to this place.","3/10/2017","5.0 star rating","https://www.yelp.com/user_details?userid=-Gfk0QIHk5PZrEeng8kK2g","Abdul-Aziz A."
"Loved the theme of the place!!! The salmon was great and my friend loved the meatloaf.  Only cons are too many children,  people doing spy hunts while you are trying to eat,  and the cod tacos were not great... it was too heavy, if they had another type of fish... it would've been amazing.  All in all I'd recommend for adults to go later and stay away from the cod tacos.","4/13/2017","4.0 star rating","https://www.yelp.com/user_details?userid=seenndb5qGnayrYEsSNpLg","Tamika P."
"An overall disappointing experience.  Everything took forever to arrive, from the server, to the water, to the food.  When the food finally arrived, it was wrong or overcooked.  After reading such great reviews from other customers, I was expecting a lot more than what we experienced.  The theme was what one would expect and at first it was fun.  By the end of the meal, we were just ready to leave.  I spent 2 hours here that I will not get back.  There are too many other options in River North.  If you are looking for sub-par food with a theme?  Might as well head to Rain Forest Cafe...Hits:  Theme and overall decorationsMisses:  Staff seemed overwhelmed.  Kitchen was out of many items.  Staff seemed confused.  Everything took forever.","3/19/2017","1.0 star rating","https://www.yelp.com/user_details?userid=fTxrjT1UcXAp9SJGQMXgig","Stefan K."
"Awesome concept great drinks. Really cool atmosphere must see inside Bar. Mission accepted.","4/13/2017","5.0 star rating","https://www.yelp.com/user_details?userid=MG8eg-42CmSSVNAhNc8IEA","Andrew K."
"This place is soooo cool!! We had a great time! Food was good, service was excellent. What a hidden gem!! Ps: we didn't know the secret password so we had to dance like monkeys to get in lol.","4/18/2017","5.0 star rating","https://www.yelp.com/user_details?userid=-dKfVOaG0diyAYsVdNM_3Q","Jocelyn T."
"I was very excited to visit SafeHouse after growing up going to the one in Milwaukee, and it did not disappoint! I thought the decor was very well done - lots of little details that give you things to look at long after stepping in and getting your first look at the place. There are many interactive and hidden features that (while of course fun for kids) are fun for adults too! I was expecting a cool ambiance and didn't really expect the food would be much to talk about, but I LOVED the fried chicken sandwich. I would recommend not browsing through too many photos before you go, so you can discover the place on your own.","4/3/2017","5.0 star rating","https://www.yelp.com/user_details?userid=1rWqlFblQBAIWSG7D-A_qw","Lily H."
"You are in for a surprise from finding the location to entering the dining area. Shushhh I can't tell you more .... but the food is fantastic and the drinks on point (bit overpriced). But it is a fun experience and will suggest others to try it too.","4/30/2017","5.0 star rating","https://www.yelp.com/user_details?userid=L4gEZTFeOHgC8lhuRNwSuA","Gaurav B."
"First, if you think you're in for a repeat of the MKE location you're going to be sorely disappointed.  With that said, there is still a lot to like about this place.First, and most notably, the food is EXCELLENT (unlike the MKE location).  The cod was unbelievably good by any standard and both apps were also excellent.Second, the place is pleasantly kitschy, but not in a local joint manner, more in a tourist trap kind of way.  I'd go back for the food, but even though I'm glad I looked around at the memorabilia, I wouldn't go back for that (unlike the MKE location).Third, the service is excellent, but my gosh, give it a rest with calling me Spy and Agent.  More kitsch, but after a while it gets a little annoying.The food is good enough to go back for and I will be doing that, but they should have done more to make the ambiance more realistic.  More old school, less Disneyland.Overall a good experience, but not as good as it could be.  A solid 3-star new addition to Chicago.  It's definitely worth a visit.","3/4/2017","3.0 star rating","https://www.yelp.com/user_details?userid=ICJB4NxY4zCv5B4ak08FoA","Lord Winston C."
"This bar is amazing. One of the most unique bars that I have experienced in Chicago. The staff are awesome and stay in character...from the door guy, to the staff, the the waiters (agent knox is great!) Lots of cool things to see once you finally do get in. The only reason that I am deducting a star, is because after 10:00 you have to pay $5 to get in...just to eat dinner...doesn't make much sense. And and you have to pay $1 to leave  didn't understand that either. And extra $6 on top of dinner, drinks and tipping is a bit much. I'll be back!  But next time before 10:00","3/15/2017","4.0 star rating","https://www.yelp.com/user_details?userid=GJz4tbJb8MVaUtQh7KCXpg","Food C."
"Just looked at the stars on yelp, and went there with wife and three children. Didn't read any of the reviews, because we were in a hurry to feed the savages. Walked past it the first time due to the very clever office sign outside the door. Walked into what appeared to be a law office or some facsimile. Greeted by an attractive lady with an accent, and the story just gets better from there. Very serendipitous. Kids had a blast. The food was awesome. The drinks were awesome. Service was awesome. Great place for adults and children alike. Be sure you bring a $1 bill so you can leave when ready through the secret escape hatch.","4/7/2017","5.0 star rating","https://www.yelp.com/user_details?userid=raWEcJRyJxgvXg7trkx_Rw","David M."
"Great place to visit, especially with kids or tourists.  Gimmicky, obviously, but the food and beer list are pretty good.  Service isn't quite where they want it to be yet, but they haven't been open very long and it's not a typical server job.  The hostess downstairs didn't seem to understand the concept.  Agent Wizard was excellent, however.","4/4/2017","4.0 star rating","https://www.yelp.com/user_details?userid=_E5HgOQAMmqoEaADj1wDeA","maurice s."
"Wow! This bar takes the James Bond and spy themed to a whole new level... As they say the devil's on the details and allot of little details are put into the décor, mysteries, and puzzles are loaded into everything. From the car still that waitress and lowers to the Daniel Craig sorry bird test on the ladies room. I think half the fun in this place is that it's all A HUGE secret. The main bar was busy, and the host said they had a magician at the back bar, so we decided to head there.Without giving too much away about this iconic bar- we sat at the back bar, the gadget bar and had a blast! Our bartender Xavier was also an amazing magician. He read my mind and bent a fork in my friends have. He was hilarious and had the crowd in stitches.The bartender/magician suggested the cheese curds and meatloaf. I'm not a meatloaf fan but he was definitely right, everything was tasty and fresh. We were told that the cheese came fresh from Wisconsin and that the meat loaf was a mix of 2 different meats. The old fashioned was great too! I can't recommend this place highly enough!","3/17/2017","5.0 star rating","https://www.yelp.com/user_details?userid=TnCACX1N74alMeBOymqZTg","Kevin S."
"OK, this place is pretty cool.  We came here after eating dinner somewhere else.  I have to give a shout out to the front desk girl/receptionist.  One person in our party was super drunk and acting like a fool.  She remained in character and polite, so kudos to her.  Since we didn't have the password, they made us do some funny group thing to get in.  Drinks were strong and fantastic.  Decor, ambience, vibe were all in line with the amazing things I've heard of.  The photobooth was big enough to squeeze in 10 people.  They had a lot of interactive ""spy tech"" playthings sprinkled throughout the basement bar.  Special shout out to Gabriel.  I believe he's the GM, super nice guy.  The one downside...couldn't figure out the password that we were supposed to figure out by piecing together hidden hints in the paintings/walls/decor etc.","3/6/2017","4.0 star rating","https://www.yelp.com/user_details?userid=pw0GYk68mvBJI80jq6YO8g","Al M."
"I loved every second of being inside the safe house. It's more the just a cool bar or restaurant, it's an experience! So much time and detail went into creating this awesome establishment. Our server (agent lostgirl) was great! She went above and beyond to craft the experience. She had backstory and a reason for her name. Saying I will be back would e a severe understatement. Oh and I can't forget agent smooth for keeping us laughing and being great overall!","3/19/2017","5.0 star rating","https://www.yelp.com/user_details?userid=_B2e6A1seLQtY4P4bPEXtQ","Rashad W."
"This is a very unique(at least to me) bar/restaurant! We were directed here by chance and where extremely surprised from the get-go and I will leave it at that. To top it off the food was great. We had the dry rub wings and the mac and cheese.This bar is a must see and is great for all ages.Also, for the husband/wife looking for something fun to treat their significant with, they offer something special for you.","3/12/2017","5.0 star rating","https://www.yelp.com/user_details?userid=20klmMwuz3BKD44tU5mr4Q","Marcell P."
"The service was outstanding! The drinks were delicious and the environment was so much fun. I highly recommend.","4/13/2017","5.0 star rating","https://www.yelp.com/user_details?userid=Sl-bYSD-W3l8REgj8ujOKw","Kelsey B."
"Super great affordable evening for families with kids! Went and had a great time- particularly our seven-year-old who was mesmerized by all there was to do. My wife and I also found the spy theme and decor fun and well- done. My burger was yummy but my wife did not care for the Colombian salad which was swimming in dressing.","4/10/2017","5.0 star rating","https://www.yelp.com/user_details?userid=Lnp69xb5vLu4Zwb83uOZzg","David R."
"I had been to the original one in Milwaukee and was excited to see that it was coming to Chicago. It was everything I hoped and more!! I've already been twice and all the friends I brought LOVED it.","4/7/2017","5.0 star rating","https://www.yelp.com/user_details?userid=NBXko5inimHe1A8blhLo6A","Arden J."
"I would give you the password to this place but I don't know it. May be difficult to find, but don't give up!!!!!  Or they will find you. ;)  once you get through, you will encounter a friendly staff. The drinks are amazing!  We had the poutine and it was decent. Drinks are bomb. What's even better is going through a mission. Press all the buttons you want. And don't be afraid to take pictures!!!!  This is a must place to visit.","4/5/2017","5.0 star rating","https://www.yelp.com/user_details?userid=xMGG9gnKUpr8aAjSG6R2XA","Tracy D."
"All you need to know is the password is not yelling, ""ROCK 'N ROLL MCDONALDS!!"" Nor is it ""Grimace"" nor ""Cheeseburger"" my friend saved me from certain torture and death with her cunningness and intelligence.","4/12/2017","4.0 star rating","https://www.yelp.com/user_details?userid=uhPmesSpP2SXKwtcUBqaHA","Tommy J."
"Freakin' awesome! I love themed places like this, especially the spy theme. There are so many artifacts and memorabilia in this place to geek out on. I really wish there were more themed bars such as this place around my area. If you're visiting Chicago I recommend visiting this place if you can. Tip: it's a little hard to find.","4/10/2017","5.0 star rating","https://www.yelp.com/user_details?userid=Gz9a3qrjOqjb4qfYRoHc7g","Norman L."
"Where to begin...came here after the escape room. Our party of 8 was seated for lunch at 1:30. Waited 20 mins to get water. Finally ordered and one of our party was informed that they ran out of the salad she ordered. She then opted for the fried chicken sandwich...they were also out of chicken. I mean c'mon. Food finally arrives and missing items galore. Forgot onion rings. Forgot chicken on the salad. Forgot dressings. Then the bill came. We opted to split 4 ways and then realized we were all overcharged. They continued the ""spy"" gimmick all throughout our infuriating experience. Learn when to drop the act and focus on service. Hope to God the location in Milwaukee is much better.","3/19/2017","1.0 star rating","https://www.yelp.com/user_details?userid=V0Xp2Mw7Vqpt2t8Do8uTgw","Joe D."
"I love this place, the people who work there really make it. I had the cheese curds and the prime rib timed drop and it was amazing. Ask for Diva Davine, she is awesome.","4/8/2017","5.0 star rating","https://www.yelp.com/user_details?userid=9twJY23Qx0hK0YnrDpzuKQ","Antonio A."
"This place is a joke! I Open the door and and lady was at an office desk. She asked me what I know??? I have know idea what the hell she was talking about. I thought that I had the wrong place. I asked her if this was the safe house restaurant and she said yes and asked me what I know I know again. All I know is that I was hungry and didn't want to play any games. My party and I turned around and left.","3/20/2017","1.0 star rating","https://www.yelp.com/user_details?userid=YVffcXS-2rYz4jw91xZZoA","Tony S."
"If you think you're in the wrong place, you're in the right place. The sillier you are at the door the faster they let you in so be prepared to ham it up! Food is okay, not bad, but nothing spectacular. Atmosphere is kick ass and the staff is great!","4/4/2017","5.0 star rating","https://www.yelp.com/user_details?userid=aMnhS4o0gp-MmWHqeylC4Q","Kayla H."
"heard about this through a news article and it peaked my interest. My girlfriend and I needed a place to the spend a fun Saturday night and she was okay with going here even though neither of us knew what to expect. It can be confusing getting in there and the admittance procedure is a lot of fun. We already ate so we just got a drink and appetizer which  were both good. The place is a little overpriced but you're kind of paying for the Ambiance. All the activities that they give you on a check list are fun albeit they're over pretty quickly once you know what you're doing. There are a lot of other things you could do in there that aren't on the checklist, some of which actually require some skills to figure out. I wonder if there are even deeper puzzles or everything I've done is all there is. I don't know about how this place would fare on multiple visits but I would at least go here one more time with people that haven't, just to see their reactions. If you have some money some friends and are wanting to have a very entertaining night with Intrigue, I recommend this place.","3/21/2017","5.0 star rating","https://www.yelp.com/user_details?userid=JhfZjEKPkh7oZKkzUEbSRA","Derek P."
"This place is crazy (in the best possible way)!   The experience alone is worth the trip, but the food is great too.  Only place I've ever been where the burger with everything including a sunny side up egg didn't fall apart.  Awesome bun!  People are also super. On top of everything else, I had a problem with my bill (my fault) and they were already fixing it when I called the next day.  Can't say enough good things about this place....that's not actually there. ;)","4/15/2017","5.0 star rating","https://www.yelp.com/user_details?userid=FHP7WxVfJ7hPkY4MabUhew","Steve C."
"I'm usually not a gimmicky person, but the atmosphere was fun and the food was good/well portioned. Great servers as well!","3/16/2017","5.0 star rating","https://www.yelp.com/user_details?userid=KgCfarfh1WHUYRyP7pnPlA","Eric W."
"First time going there had a blast. Food was great and so was the service. Agent Xavier was AMAZING. Everyone needs go and visit this place.","3/26/2017","5.0 star rating","https://www.yelp.com/user_details?userid=NAtkjA-5LE8VaCklKH_E3g","Roxanne F."
"My family and I went here last night to celebrate a birthday. It was the most uniquely wonderful experience. We had a great waiter named Tiny who was beyond delightful and fully in character. When you get seated there are fun little spy missions to do throughout the restaurant and bar area. I highly recommend going, and ask for Tiny!","4/1/2017","5.0 star rating","https://www.yelp.com/user_details?userid=V-dP3clCjVhUq_4n0ftzyQ","Jen K."
"Agent raja kept us entertained through out the night. Highly recommend a bar seat if he's working. Hard to find with several people walking by it at first. With the escape rooms nearby we didn't know if it's a continuation of that or the right place. Food was good. We both had the black bird chicken sandwich. Could have used a touch more salt for me. Fries were average but at least executed well. Onion rings are worth the upgrade. Still don't know the password so I'll have to prove my worthiness again next time.","3/19/2017","4.0 star rating","https://www.yelp.com/user_details?userid=K4G4TnuWy9Br9u2sA4-zWA","arjun r."
"5 star rating for atmosphere, 1 star rating for the food, leading to my average rating being 3 stars.  My boyfriend surprised me with SafeHouse.  Being a HUGE fan of James Bond, I appreciated a lot of the various memrobilia placed throughout the entire restaurant/bar.  Hell, they even had a photo of Walter Gotell who played General Gogol in the James Bond series (yes I'm really a Bond fan).  The decor, and memrobilia was spot on.  Exiting was a bit tricky, and I wound up swiping my car through the reader, later noticing there being a $1 pending charge on my debit card.  If I do get charged, I will be irritated, but not going to cry about it.  Every employee plays their part well, and although our waiter was a little too much into it, fast talking, and annoying, he did his job very well.The food was just not good for what you pay.  It is expensive.  I ordered the meatloaf with mashed potatoes, and my boyfriend ordered the fish n chips.  Our server recommended the cheese curds, which were surprisingly fantastic.  I even ordered a second while waiting for our food.  The meatloaf was cold, and tasted like straight italian sausage meat held together with breadcrumbs and pieces of green pepper.  There was also no other flavor or seasoning associated with it.  The mashed potatoes were not special; no buttery taste or seasoned with herbs.  The mushroom sauce covering the loaf and mashed potatoes was incredibly salty and heavy.  I tried the fried fish, which was bland, cold, and over fried.  Good fried fish is served literally out of the frier.Ultimately, I would return and try the burgers, as there seems to be a common thumbs up for those in the reviews here, but I don't really think of this place being a restaurant.  It's more so a really cool bar.  I'll give it some time, but will be back.  This is a great place to bring friends, and family when they're visiting the area.","3/13/2017","3.0 star rating","https://www.yelp.com/user_details?userid=vL1KLD373oT-yxzBtQPdwQ","Joe M."
"Dr. Scott Xavier added to our experience and it was mind-blowing and fantastic! The food and the drink was fantastic and in good Supply :-)","3/24/2017","5.0 star rating","https://www.yelp.com/user_details?userid=1LLo-8TGaOz4eFF9fW8JSw","Scott A."
"AaaaaMaaazing!!!!! My mom and I can't stop laughing! We are amped up! What a great time! I'd come back a million times. Highly recommended! A+ food, atmosphere and service!","3/30/2017","5.0 star rating","https://www.yelp.com/user_details?userid=ASKbje5piP9MIf8xrHL02Q","Dani R."
"Food was pretty good and my kids had fun interacting with the staff to solve the clues, but the staff doesn't seem fully comfortable with the theme just yet. Some do and some don't which make its awkward. It's still new so they will get used to it. Know what you are getting into before you go. If you are looking for a 'laid back"" meal with your bros, then don't go. It's more of a good times with friends and family type of place.","3/22/2017","4.0 star rating","https://www.yelp.com/user_details?userid=xM9SBs6bNh4bn9pvMjXkmw","Kip E."
"I brought my friend from Australia to come check out a hot new place I had heard about. The tour guide, Agent Sparrow gave us a great time, introduced us to the magician and gave us the low down without giving away top secret information. ;) will definitely be back.","3/21/2017","5.0 star rating","https://www.yelp.com/user_details?userid=lE9ojFWMVfHOb3nQKUXhBQ","Cameron S."
"This place is amazing. I thought I'd missed it because the entrance is so nondescript. The concept and food are great! Would definitely do it again.","3/21/2017","5.0 star rating","https://www.yelp.com/user_details?userid=2ACdkqvMuyyt9yESg6MKEg","William L."
"We brought our kids ages 15, 12, 11 and 4 and they absolutely loved this restaurant!!!  From the moment we entered we were all having a great time laughing and exploring the restaurant.  On the way to the restaurant we even had a blast making up our Secret Agent names.  The Cheese Curds are a must and the Mac and Cheese was delicious!  It is not your traditional Mac and Cheese, so if you don't like spicy food just ask for it without the Chipotle peppers.  Considering this is a themed restaurant, I thought the prices are very reasonable for the experience and the great food.  I highly recommend the SafeHouse Chicago!","3/27/2017","5.0 star rating","https://www.yelp.com/user_details?userid=8nR0Vqbam_OWdroeN7aYDA","Dan Y."
"Don't be intimidated by the International Exports employee at the entrance. Get past him, go down the stairs into the super-cool bar. It may seem a bit over the top, but the whole thing is way more fun if you play along. Our waiter told us to touch everything, nothing will hurt you. Exploring the details, pressing the buttons, opening the doors is the best part of the Safehouse. The second best thing (or things) are the cocktails. My favorite was the Spy's Demise, followed by the Vesper Lind. The food was excellent, I had the SR-71 sandwich, which was huge and I can attest re-heats well in the oven. Oh, and definitely get the cheese curds. And look for the secret menu items in the menu... they may take some decoding to figure out. Don't forget to look for clues for the password, to make getting in next time a little easier! I don't want to give away too much else, because that would take all the fun away. And, you know, Control is watching.","3/19/2017","5.0 star rating","https://www.yelp.com/user_details?userid=VgACwcgqmXM5Rklss94KzQ","Kristi D."
"Wow. Just wow. So impressed. Food was great, experience even better. Xavier crushed it.","3/25/2017","5.0 star rating","https://www.yelp.com/user_details?userid=StEGrYfCBdSOiUxntWS5kQ","Alexa R."
"The magician is amazing. Find Xavier and have your mind blown while enjoying a delicious burger.","3/25/2017","5.0 star rating","https://www.yelp.com/user_details?userid=sgj9liDmkWo-ByTzoyuQpA","Doug P."
"If you are ever in Chicago with your kids or friends get them to the Safe House... trust me.  If you're a solo business traveler (like me) try someplace else, it should be a shared experience...","3/21/2017","5.0 star rating","https://www.yelp.com/user_details?userid=OQI06T4j2f77joNwDrKstQ","Chad S."
"This place is so cool!  From the super secret entry way the clandestine fun begins.  You knock on the red door and are led into an office.  You must be sharp to get past the receptionist.  But once you do, you are taken underground to an awesome lair!  The food is great and the servers are fun!  Cane was our waiter and he was the best, very attentive!","3/29/2017","5.0 star rating","https://www.yelp.com/user_details?userid=_AxiORDOgUSU4yxhv-hg0g","Aaron L."
"Never been before but it was an experience.  made reservations on OpenTable prior but did not get us in.  We had to work our way in and then once inside and a little drunk couldn't find our way out.  We had two shots from the US, 1 from Mexico and 1 from Argentina.  Was definitely​ a fun time and good food as well.  Had a great time.","3/14/2017","5.0 star rating","https://www.yelp.com/user_details?userid=N9LdAWeRO8zY5v7KCEkhbw","Ed F."
"Super fun entry! Food esp the wings are amazing! Amazing bar service Agent Neptune made sure I was well taken care.","3/18/2017","5.0 star rating","https://www.yelp.com/user_details?userid=VYXfKrvwf7AbHamxabFClQ","Sara B."
"Hands down one of Chicago's newest hidden gems. Agent ScissorHands made or visit absolutely memorable to say that  least. When in doubt, ask agent ScissorHands for his top secret recommendations and the dude will set you straight. Well done Safe House, you got yourself a solid joint here!!","3/18/2017","5.0 star rating","https://www.yelp.com/user_details?userid=ilGpHJO9vjhfQhMpdb-Hfg","Rob B."
"Agent raja was fantastic! Drinks were great, he was super friendly, honestly can't say enough. It is an amazing place!","3/17/2017","5.0 star rating","https://www.yelp.com/user_details?userid=kTRwIcknknn2ja8hLBPyow","Anthony S."
"If you're going to consort with any other agent in this joint, it had better be agent Raja. His undercover skills and expertise in procuring the best food and drinks is beyond compare.","3/17/2017","5.0 star rating","https://www.yelp.com/user_details?userid=-YQqJCTdWzmV2VEyJLfLNw","Kendall V."
"Awesome new place with an amazing and chic vibe! Great for groups and so much to do inside (scavenger hunt, cool gadgets from the 1920-1980's, and a photo booth !!!! Also, the cheese curds are to die for!!! Agent Kane was an awesome server!","3/10/2017","5.0 star rating","https://www.yelp.com/user_details?userid=nFNpIJtmz-BglhJPSvB3pw","Olivia G."
"Fun restaurant!! Love how they treat you like you're a spy! The grilled cheese was awesome and the nachos were huge!! Would come back!! Loved that it was underground with so many cool hidden doors and places to explore.","3/16/2017","5.0 star rating","https://www.yelp.com/user_details?userid=9aoq-Jpgr4k7nuWkSmhEpw","Meghan L."
"Checked this place out because I loved the Milwaukee location, and it is awesome! Staff was super friendly, food is upscale bar food and American and was better than Safe House Milwaukee. The concept works for kids and adults alike, and it's definitely worth checking out!","2/16/2017","5.0 star rating","https://www.yelp.com/user_details?userid=kndNB7hgBTt6TEPJMkHHZg","Eric P."
"Visited raja at the bar and he gave phenomenal service, delicious drunks, and many laughs! 10/10 will recommend and will visit again!!!!!!!!!!","3/19/2017","5.0 star rating","https://www.yelp.com/user_details?userid=-QyJ17Tl5StCDa-J4tWCQw","Katy S."
"This is a cool spot! Really done up inside with a fun atmosphere. The service is excellent, food was good but not amazing. The drinks are good as well, however not very strong. They really maintain the ""Agent"" vibe throughout your stay which is fun, and give you a ""mission"" to go on. Agent Xavier was my favorite part of the night, hands down. His magic tricks were mind blowing and I really enjoyed his performance!! Very talented and friendly dude! :) Would recommend this place to friends.","3/19/2017","4.0 star rating","https://www.yelp.com/user_details?userid=EeKSrwHMCdtzVyiG2s4YdQ","Catherine L."
"Great place for a date night. Fun environment. Love magic. Secret exit way. Xavier the bartender/waiter/magician was the best!! Very impressive.","3/4/2017","5.0 star rating","https://www.yelp.com/user_details?userid=vzAyiaBLd4Fp9tFcDAd9QA","Adam L."
"I've never been to a ""themed"" restaurant like this before and I have to say... very cool and clever! The entrance with the ""secret agent"" was so fun! Ours was ""Agent Shakespeare"" and she was super fun and outgoing! Made the experience that much cooler! Atmosphere is awesome. Food was normal American (burgers and such) (you GOTTA try the cheese curds). I had the best time!","3/10/2017","5.0 star rating","https://www.yelp.com/user_details?userid=NV-JNWXp9hN-3H9zmTTdiA","Leslie L."
"Well run establishment. All the instructions were explained well and the group we were paired with were awesome and friendly. We'll definitely be back to try the White House next time.","2/20/2017","5.0 star rating","https://www.yelp.com/user_details?userid=VFFkR_DE4reSIl5RN0_T_w","calman r."
"This place is pretty cool. First time here. This place is called safe house but you won't find the name on the outside. You have to enter this place called escape...something. When you enter you're gonna be like ""wtf"" there a guy sitting there and he's gonna ask you what the password is. Don't know it he will interrogates you. Once you pass you get to go in the restaurant. You end up becoming and agent. It's a spy theme.","4/19/2017","5.0 star rating","https://www.yelp.com/user_details?userid=wWMiXXhsN8fL6roNhPfhMw","Jamie W."
"I got to be a spy for an evening! My momma always told me I could be anything I wanted and she was right! The decor was on point, the drinks are fabulous as well, food was actually surprisingly good for basic American. Sterling archer cocktail was my favorite! Overall a very enjoyable experience","3/14/2017","5.0 star rating","https://www.yelp.com/user_details?userid=V-I4rbY0-0znWmR3dQTaAw","Jj J."
"What should have been a fun Sunday lunch after completing the escape room next door turned into a 2-hr obnoxious ordeal. I felt like this place is all gimmick and the staff relies on that instead of knowing how to provide good service. I should have ordered my burger rare because the medium came out extra well done and completely dry. Our server couldn't have been slower, and after messing up my friends order twice we asked for the check and wanted to leave. We had the check split evenly between our cards and half came out 2x as much as the others, with the split bill totalling over $100 more than the initial bill. The manager had to totally cancel our transaction and start the bill from scratch to correct and it added about 20-30 min more waiting time. Will never return to this place.","3/19/2017","1.0 star rating","https://www.yelp.com/user_details?userid=AW6fQxobMWzBUqqZUiULBg","Cathy S."
"This was a great surprise! Looking for an experience evening and found it at Safehouse. Agent Cosmic Thunder was a delight.  She was so into her role, that it was contagious to all het guest spies and agents!","3/19/2017","5.0 star rating","https://www.yelp.com/user_details?userid=xAKO2lCg5T388lfTaT6AVg","Bill C."
"The atmosphere is very fun. All the staff really friendly and get into their roles. The entrance process gets you into the spy spirit.I usually expect about average food at gimmicky places like this- and that's exactly what I got.The Moscow Mule drink I ordered was the weakest mule I have ever had, and relatively flavorless. For $14 I would expect a decent cocktail. The food was ok. I would not come back for the food, or would at least try something different (I had the fish tacos- deep fried) The menu is very heavy in high fat, high starch, deep fried offerings. Would be great if they lightened up their menu.","3/11/2017","3.0 star rating","https://www.yelp.com/user_details?userid=yJO7hvmT1kexvqcgyGgzIw","Vixxy R."
"We were 2 groups of 10 people from work and enjoyed the missions. It was a great opportunity for team fun and building. Groupon had a great deal so check it out if possible.","3/9/2017","5.0 star rating","https://www.yelp.com/user_details?userid=PqAZHPTcG6VSUM5020hUOw","Ariel S."
"If you are looking for a fun place to grab a bite or go on a date LOOK NO FURTHER! This place is awesome! From making you do something silly to get the password, to all the interactive spy stuff on the walls, to the hidden entrance and exit this place has thought of everything. To top that off the food is actually really great! Our server ""Agent Pandora"" made the entire experience that much better as she ran us through the various things to do there beside eat. This included a scavenger hunt, selfie booth and enjoy a trick by a hilarious close up magician at the bar. There is so much to take in that I will for sure be going back!","3/7/2017","5.0 star rating","https://www.yelp.com/user_details?userid=NPhM-yH8mAkYngGNERw5Bw","Oliver B."
"This was my first time visiting Chicago and I didn't know where to grab dinner before my movie so of course I turned to Yelp. I ready about SafeHouse and decided to check it out. I walked passed the door twice before I finally figured it out. I tried to open the door and was immediately told I needed to stay outside by this German character (this was part of the experience by the way). Once you walk inside you quickly realize you may not be in the right place as the sign says this is an export business. The German man asked our group how he can assist us with our shipping needs. One girl told him we were looking for SafeHouse and he had no idea what we were talking about. Once you figure out how to get in you will find one of the coolest restaurants/bars you have been to. Your quickly transported to a spy HQ from WWII complete with intel and secret mission objectives. The only password you will get in this bunker is for the WiFi so make sure you ask your waiter...I mean fellow agent. Also, watch out for double agents! I decided to have a martini, shaken not stirred of course, with a spy burger. The burger was great and cooked perfectly. I would recommend getting that and a side of fries. Before you leave, make sure you look over your mission objectives and complete them for discounts on your next visit.","3/27/2017","5.0 star rating","https://www.yelp.com/user_details?userid=Jo0dfn6T-4wwPRHG14QppQ","Adrian R."
"Fun concept with the whole spy theme and you get immersed in the theme before you even open the door. It was fun that they had a scavenger hunt for you to do, but the food was pretty pricey for what we got. A grilled cheese sandwich that had a lot of different cheeses, but in the end, it was just a grilled cheese sandwich that costed $15. The fries were okay. So I thought it was pricey for the food just being okay, but it was a fun experience!","4/11/2017","3.0 star rating","https://www.yelp.com/user_details?userid=2evYxttveAdkvwr56_tTbg","Allyson M."
